1992	1	790
1992	2	539
1992	3	535
1992	4	523
1992	5	552
1992	6	589
1992	7	592
1992	8	894
1992	9	861
1992	10	645
1992	11	642
1992	12	1165
1993	1	998
1993	2	568
1993	3	602
1993	4	583
1993	5	612
1993	6	618
1993	7	607
1993	8	983
1993	9	903
1993	10	669
1993	11	692
1993	12	1273
1994	1	1053
1994	2	635
1994	3	634
1994	4	610
1994	5	684
1994	6	724
1994	7	678
1994	8	1154
1994	9	1022
1994	10	732
1994	11	772
1994	12	1409
1995	1	1308
1995	2	718
1995	3	695
1995	4	688
1995	5	785
1995	6	808
1995	7	782
1995	8	1248
1995	9	1102
1995	10	746
1995	11	850
1995	12	1466
1996	1	1373
1996	2	757
1996	3	743
1996	4	750
1996	5	853
1996	6	838
1996	7	786
1996	8	1359
1996	9	1040
1996	10	899
1996	11	908
1996	12	1599
1997	1	1558
1997	2	825
1997	3	813
1997	4	806
1997	5	894
1997	6	875
1997	7	830
1997	8	1301
1997	9	1158
1997	10	923
1997	11	994
1997	12	1765
1998	1	1463
1998	2	921
1998	3	882
1998	4	854
1998	5	919
1998	6	939
1998	7	881
1998	8	1385
1998	9	1246
1998	10	953
1998	11	990
1998	12	1849
1999	1	1514
1999	2	990
1999	3	976
1999	4	933
1999	5	976
1999	6	1031
1999	7	1023
1999	8	1386
1999	9	1240
1999	10	1019
1999	11	1088
1999	12	1996
2000	1	1505
2000	2	1090
2000	3	1031
2000	4	975
2000	5	1104
2000	6	1122
2000	7	1048
2000	8	1594
2000	9	1406
2000	10	1014
2000	11	1098
2000	12	1892
2001	1	1585
2001	2	1070
2001	3	1062
2001	4	934
2001	5	1070
2001	6	1077
2001	7	1005
2001	8	1820
2001	9	1406
2001	10	1015
2001	11	1098
2001	12	1956
2002	1	1971
2002	2	1000
2002	3	1008
2002	4	966
2002	5	1116
2002	6	1045
2002	7	1038
2002	8	1797
2002	9	1490
2002	10	997
2002	11	1059
2002	12	1950
2003	1	2056
2003	2	991
2003	3	925
2003	4	975
2003	5	1107
2003	6	1181
2003	7	1128
2003	8	2139
2003	9	1572
2003	10	1045
2003	11	1036
2003	12	2064
2004	1	2146
2004	2	1108
2004	3	1073
2004	4	1023
2004	5	1113
2004	6	1207
2004	7	1172
2004	8	2120
2004	9	1561
2004	10	1069
2004	11	1089
2004	12	2200
2005	1	2076
2005	2	1086
2005	3	1101
2005	4	997
2005	5	1120
2005	6	1154
2005	7	1214
2005	8	2218
2005	9	1554
2005	10	1064
2005	11	1151
2005	12	2257
2006	1	2225
2006	2	1101
2006	3	1092
2006	4	987
2006	5	1176
2006	6	1238
2006	7	1135
2006	8	2142
2006	9	1554
2006	10	1054
2006	11	1142
2006	12	2132
2007	1	2220
2007	2	1039
2007	3	1027
2007	4	930
2007	5	1134
2007	6	1161
2007	7	1220
2007	8	2327
2007	9	1578
2007	10	1129
2007	11	1227
2007	12	2179
2008	1	2302
2008	2	1156
2008	3	1026
2008	4	1004
2008	5	1156
2008	6	1073
2008	7	1120
2008	8	2423
2008	9	1469
2008	10	1021
2008	11	1033
2008	12	2006
2009	1	2187
2009	2	969
2009	3	944
2009	4	912
2009	5	1052
2009	6	1039
2009	7	1037
2009	8	2293
2009	9	1519
2009	10	959
2009	11	963
2009	12	1906
2010	1	2146
2010	2	946
2010	3	946
2010	4	856
2010	5	1013
2010	6	1018
2010	7	1001
2010	8	2128
2010	9	1397
2010	10	903
2010	11	976
2010	12	1876
2011	1	1946
2011	2	959
2011	3	879
2011	4	796
2011	5	933
2011	6	899
2011	7	863
2011	8	2138
2011	9	1330
2011	10	747
2011	11	792
2011	12	1391
2012	1	1703
2012	2	815
2012	3	749
2012	4	736
2012	5	879
2012	6	832
2012	7	780
2012	8	1823
2012	9	1093
2012	10	717
2012	11	755
2012	12	1319
2013	1	1661
2013	2	746
2013	3	711
2013	4	667
2013	5	826
2013	6	729
2013	7	715
2013	8	1561
2013	9	1098
2013	10	700
2013	11	723
2013	12	1294
2014	1	1438
2014	2	700
2014	3	653
2014	4	655
2014	5	759
2014	6	672
2014	7	677
2014	8	1615
2014	9	1022
2014	10	699
2014	11	704
2014	12	1295
2015	1	1426
2015	2	683
2015	3	660
2015	4	658
2015	5	764
2015	6	698
