1992	1	25800
1992	2	27031
1992	3	30195
1992	4	30583
1992	5	31095
1992	6	32798
1992	7	32185
1992	8	30139
1992	9	30965
1992	10	31578
1992	11	27838
1992	12	28237
1993	1	27823
1993	2	28364
1993	3	33803
1993	4	35150
1993	5	35095
1993	6	36890
1993	7	36647
1993	8	35804
1993	9	34668
1993	10	34873
1993	11	33932
1993	12	34077
1994	1	32059
1994	2	34391
1994	3	42411
1994	4	40973
1994	5	40507
1994	6	42280
1994	7	39162
1994	8	41652
1994	9	40272
1994	10	39790
1994	11	37734
1994	12	36869
1995	1	35487
1995	2	36245
1995	3	44670
1995	4	41130
1995	5	45489
1995	6	47260
1995	7	43032
1995	8	46037
1995	9	42201
1995	10	41908
1995	11	40133
1995	12	38092
1996	1	39261
1996	2	43538
1996	3	48844
1996	4	46624
1996	5	50252
1996	6	47187
1996	7	47404
1996	8	47531
1996	9	44473
1996	10	46980
1996	11	41746
1996	12	40109
1997	1	42327
1997	2	43870
1997	3	50056
1997	4	48221
1997	5	49695
1997	6	49284
1997	7	50159
1997	8	49949
1997	9	47367
1997	10	47944
1997	11	41943
1997	12	43843
1998	1	43371
1998	2	44090
1998	3	51772
1998	4	51484
1998	5	53328
1998	6	55940
1998	7	50755
1998	8	49441
1998	9	48698
1998	10	51277
1998	11	45679
1998	12	47666
1999	1	46157
1999	2	49827
1999	3	58761
1999	4	55504
1999	5	58227
1999	6	59612
1999	7	58918
1999	8	60447
1999	9	56079
1999	10	53895
1999	11	51987
1999	12	52406
2000	1	51413
2000	2	58828
2000	3	64815
2000	4	56524
2000	5	62467
2000	6	62396
2000	7	57942
2000	8	62020
2000	9	56972
2000	10	55319
2000	11	50547
2000	12	48539
2001	1	51954
2001	2	54168
2001	3	62034
2001	4	57327
2001	5	63534
2001	6	62193
2001	7	58994
2001	8	63267
2001	9	52943
2001	10	70850
2001	11	57131
2001	12	53281
2002	1	52948
2002	2	54817
2002	3	60116
2002	4	60242
2002	5	61020
2002	6	60575
2002	7	65824
2002	8	69228
2002	9	56437
2002	10	57414
2002	11	52483
2002	12	55578
2003	1	54379
2003	2	53150
2003	3	61877
2003	4	61336
2003	5	65092
2003	6	63414
2003	7	66899
2003	8	66850
2003	9	60369
2003	10	58079
2003	11	53065
2003	12	57750
2004	1	52917
2004	2	56122
2004	3	66693
2004	4	61142
2004	5	65214
2004	6	62812
2004	7	66631
2004	8	65194
2004	9	63519
2004	10	58913
2004	11	56199
2004	12	62718
2005	1	53509
2005	2	57407
2005	3	68039
2005	4	64571
2005	5	65429
2005	6	71603
2005	7	75311
2005	8	68925
2005	9	58825
2005	10	53555
2005	11	55055
2005	12	60842
2006	1	56440
2006	2	57559
2006	3	69930
2006	4	63333
2006	5	67661
2006	6	66999
2006	7	68328
2006	8	70525
2006	9	61990
2006	10	59614
2006	11	57344
2006	12	61075
2007	1	57009
2007	2	59771
2007	3	70738
2007	4	64366
2007	5	70465
2007	6	65945
2007	7	66174
2007	8	71327
2007	9	62397
2007	10	62846
2007	11	57241
2007	12	59124
2008	1	56322
2008	2	58688
2008	3	64387
2008	4	60812
2008	5	62090
2008	6	56164
2008	7	56533
2008	8	57676
2008	9	50009
2008	10	44718
2008	11	39002
2008	12	43232
2009	1	41575
2009	2	41344
2009	3	46600
2009	4	45113
2009	5	46532
2009	6	48116
2009	7	51134
2009	8	55719
2009	9	42328
2009	10	45299
2009	11	41474
2009	12	46966
2010	1	42164
2010	2	43453
2010	3	56510
2010	4	53015
2010	5	54211
2010	6	53087
2010	7	55899
2010	8	55173
2010	9	51616
2010	10	51534
2010	11	49474
2010	12	55335
2011	1	49801
2011	2	53715
2011	3	63748
2011	4	58363
2011	5	57690
2011	6	57901
2011	7	57722
2011	8	59534
2011	9	56415
2011	10	55758
2011	11	54362
2011	12	61327
2012	1	53145
2012	2	60510
2012	3	68992
2012	4	61925
2012	5	67243
2012	6	63493
2012	7	63516
2012	8	68579
2012	9	60960
2012	10	61418
2012	11	59883
2012	12	64915
2013	1	60007
2013	2	63181
2013	3	71648
2013	4	68946
2013	5	73101
2013	6	69692
2013	7	73289
2013	8	75836
2013	9	64643
2013	10	67489
2013	11	65380
2013	12	68863
2014	1	61212
2014	2	65021
2014	3	78497
2014	4	75474
2014	5	80094
2014	6	74183
2014	7	78760
2014	8	81103
2014	9	72680
2014	10	73795
2014	11	69808
2014	12	77634
2015	1	69448
2015	2	69859
2015	3	83862
2015	4	80756
2015	5	84166
2015	6	81010
