1992	1	29589
1992	2	28570
1992	3	29682
1992	4	30228
1992	5	31677
1992	6	30769
1992	7	32402
1992	8	31469
1992	9	30162
1992	10	31407
1992	11	30388
1992	12	34170
1993	1	30039
1993	2	28126
1993	3	30455
1993	4	30820
1993	5	31891
1993	6	31352
1993	7	33029
1993	8	31215
1993	9	30622
1993	10	31223
1993	11	30803
1993	12	34941
1994	1	30251
1994	2	28514
1994	3	31920
1994	4	31208
1994	5	32215
1994	6	32537
1994	7	33288
1994	8	32613
1994	9	31860
1994	10	31846
1994	11	31915
1994	12	36173
1995	1	31039
1995	2	29132
1995	3	32361
1995	4	31792
1995	5	33178
1995	6	33060
1995	7	33520
1995	8	33279
1995	9	32177
1995	10	31830
1995	11	32508
1995	12	36510
1996	1	31733
1996	2	30778
1996	3	33060
1996	4	32158
1996	5	34382
1996	6	33452
1996	7	34426
1996	8	34841
1996	9	32214
1996	10	33524
1996	11	34045
1996	12	36460
1997	1	33175
1997	2	30538
1997	3	34446
1997	4	32637
1997	5	35522
1997	6	33570
1997	7	35396
1997	8	35191
1997	9	33039
1997	10	34401
1997	11	34128
1997	12	37330
1998	1	33440
1998	2	30661
1998	3	33392
1998	4	33926
1998	5	35722
1998	6	34351
1998	7	36390
1998	8	35388
1998	9	34037
1998	10	35421
1998	11	34557
1998	12	39240
1999	1	34300
1999	2	32175
1999	3	35502
1999	4	35121
1999	5	37055
1999	6	35791
1999	7	37981
1999	8	36105
1999	9	35734
1999	10	36164
1999	11	35833
1999	12	41938
2000	1	34190
2000	2	33507
2000	3	36459
2000	4	36321
2000	5	37627
2000	6	37469
2000	7	38160
2000	8	37768
2000	9	36768
2000	10	36614
2000	11	37629
2000	12	42252
2001	1	36332
2001	2	34585
2001	3	38321
2001	4	37122
2001	5	39793
2001	6	39006
2001	7	39182
2001	8	39683
2001	9	37821
2001	10	38375
2001	11	39151
2001	12	43058
2002	1	37662
2002	2	35215
2002	3	39485
2002	4	36629
2002	5	40390
2002	6	38715
2002	7	39773
2002	8	39918
2002	9	37068
2002	10	38461
2002	11	39501
2002	12	42039
2003	1	38602
2003	2	35581
2003	3	38721
2003	4	38478
2003	5	41032
2003	6	38969
2003	7	41076
2003	8	40670
2003	9	38396
2003	10	39828
2003	11	39767
2003	12	43265
2004	1	39978
2004	2	37184
2004	3	39604
2004	4	39857
2004	5	41918
2004	6	40447
2004	7	42512
2004	8	40617
2004	9	40270
2004	10	41050
2004	11	41018
2004	12	45925
2005	1	40592
2005	2	37829
2005	3	42159
2005	4	40917
2005	5	42964
2005	6	42445
2005	7	43688
2005	8	42816
2005	9	41985
2005	10	42420
2005	11	42710
2005	12	47959
2006	1	41168
2006	2	39281
2006	3	42901
2006	4	42455
2006	5	44850
2006	6	44052
2006	7	44899
2006	8	44784
2006	9	43148
2006	10	43709
2006	11	44640
2006	12	49345
2007	1	43498
2007	2	41044
2007	3	45254
2007	4	43562
2007	5	47042
2007	6	46140
2007	7	46416
2007	8	46670
2007	9	44719
2007	10	45553
2007	11	46809
2007	12	51130
2008	1	45803
2008	2	44075
2008	3	47079
2008	4	45406
2008	5	49629
2008	6	47161
2008	7	49186
2008	8	49068
2008	9	46061
2008	10	47773
2008	11	47714
2008	12	50643
2009	1	47144
2009	2	42642
2009	3	45777
2009	4	46498
2009	5	49195
2009	6	47007
2009	7	48974
2009	8	47920
2009	9	46281
2009	10	47960
2009	11	47470
2009	12	52216
2010	1	47139
2010	2	44342
2010	3	48195
2010	4	47129
2010	5	49737
2010	6	47896
2010	7	49817
2010	8	48449
2010	9	47567
2010	10	48678
2010	11	48937
2010	12	53660
2011	1	48534
2011	2	45669
2011	3	49830
2011	4	50693
2011	5	51547
2011	6	51142
2011	7	52626
2011	8	51674
2011	9	50018
2011	10	50976
2011	11	51435
2011	12	56163
2012	1	49905
2012	2	48920
2012	3	52623
2012	4	50922
2012	5	54046
2012	6	52806
2012	7	52992
2012	8	53588
2012	9	51295
2012	10	52437
2012	11	53145
2012	12	57201
2013	1	51951
2013	2	48898
2013	3	54597
2013	4	50613
2013	5	55561
2013	6	53486
2013	7	54721
2013	8	55333
2013	9	51832
2013	10	53765
2013	11	54683
2013	12	58080
2014	1	53828
2014	2	49656
2014	3	53925
2014	4	53697
2014	5	57208
2014	6	54678
2014	7	56680
2014	8	56553
2014	9	53633
2014	10	56122
2014	11	56263
2014	12	60610
2015	1	55954
2015	2	51402
2015	3	56081
2015	4	55070
2015	5	58679
2015	6	56205
